id,id_str,screen_name,location,description,url,followers_count,friends_count,listedcount,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
4180417402,4180417402,ahouseofdust,None,A poetry project created by Alison Knowles and James Tenney and the Siemens 4004 computer in 1967. Twitter version by @hugovk and SSBot for #D004x in 2015.,https://t.co/mAixJrdlV1,107,30,17,11/13/2015 17:42,2,FALSE,11151,en-gb,"Status(geo=None, created_at=datetime.datetime(2017, 3, 13, 19, 19, 12), in_reply_to_status_id_str=None, entities={'urls': [], 'user_mentions': [], 'hashtags': [], 'symbols': []}, contributors=None, in_reply_to_status_id=None, favorite_count=0, id_str='841368062402154496', _json={'geo': None, 'created_at': 'Mon Mar 13 19:19:12 +0000 2017', 'in_reply_to_screen_name': None, 'entities': {'urls': [], 'user_mentions': [], 'hashtags': [], 'symbols': []}, 'contributors': None, 'in_reply_to_status_id': None, 'favorite_count': 0, 'id_str': '841368062402154496', 'text': 'A HOUSE OF WEEDS \n UNDERWATER \n  USING ELECTRICITY \n   INHABITED BY PEOPLE WHO SLEEP ALMOST ALL THE TIME', 'favorited': False, 'retweet_count': 0, 'is_quote_status': False, 'in_reply_to_status_id_str': None, 'lang': 'en', 'in_reply_to_user_id_str': None, 'truncated': False, 'in_reply_to_user_id': None, 'retweeted': False, 'place': None, 'source': '<a href=""https://github.com/hugovk"" rel=""nofollow"">A House of Dust</a>', 'id': 841368062402154496, 'coordinates': None}, text='A HOUSE OF WEEDS \n UNDERWATER \n  USING ELECTRICITY \n   INHABITED BY PEOPLE WHO SLEEP ALMOST ALL THE TIME', favorited=False, retweet_count=0, is_quote_status=False, source_url='https://github.com/hugovk', in_reply_to_screen_name=None, lang='en', in_reply_to_user_id_str=None, truncated=False, in_reply_to_user_id=None, retweeted=False, place=None, source='A House of Dust', id=841368062402154496, coordinates=None, _api=<tweepy.api.API object at 0x7f5f4b6050f0>)",FALSE,FALSE,FALSE,A House of Dust,1
2801984094,2801984094,BrainDev_Papers,None,twitterbot for #CorticalThickness #SurfaceArea #DTI #Neuroimaging  #cognition papers related to #humanBrainDevelopment (curated from #PubMed) by @shaili3,None,49,12,7,9/10/2014 15:47,1,FALSE,831,en-gb,Perinatal choline deficiency delays brain development and alters metabolite concentrations in the?? https://t.co/cIBUIXYlkd,FALSE,FALSE,FALSE,Brain Devpt Papers,1
2802867446,2802867446,pixelsorter,internet,created by @wayspurrchen. learn how to use me at http://t.co/YOSQRJhPkk!,http://t.co/YOSQRJhPkk,4198,3,313,Thu Sep 11 02:35:10 +0000 2014,15,FALSE,158639,en,"{'created_at': 'Tue Mar 14 01:56:39 +0000 2017', 'id': 841468082522591232, 'id_str': '841468082522591232', 'text': '@botisionista: hi https://t.co/wOk0F0Wid1', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'botisionista', 'name': 'Botisimo', 'id': 832775859584929792, 'id_str': '832775859584929792', 'indices': [0, 13]}], 'urls': [], 'media': [{'id': 841468080815538176, 'id_str': '841468080815538176', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/media/C61-wt7XAAATQ_k.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C61-wt7XAAATQ_k.jpg', 'url': 'https://t.co/wOk0F0Wid1', 'display_url': 'pic.twitter.com/wOk0F0Wid1', 'expanded_url': 'https://twitter.com/pixelsorter/status/841468082522591232/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 500, 'h': 403, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 500, 'h': 403, 'resize': 'fit'}, 'medium': {'w': 500, 'h': 403, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 841468080815538176, 'id_str': '841468080815538176', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/media/C61-wt7XAAATQ_k.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C61-wt7XAAATQ_k.jpg', 'url': 'https://t.co/wOk0F0Wid1', 'display_url': 'pic.twitter.com/wOk0F0Wid1', 'expanded_url': 'https://twitter.com/pixelsorter/status/841468082522591232/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 500, 'h': 403, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 500, 'h': 403, 'resize': 'fit'}, 'medium': {'w': 500, 'h': 403, 'resize': 'fit'}}}]}, 'source': '<a href=""http://www.glitchet.com/pixelsorter"" rel=""nofollow"">PixelSorter</a>', 'in_reply_to_status_id': 841467203467780098, 'in_reply_to_status_id_str': '841467203467780098', 'in_reply_to_user_id': 832775859584929792, 'in_reply_to_user_id_str': '832775859584929792', 'in_reply_to_screen_name': 'botisionista', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",TRUE,FALSE,FALSE,Pixel Sorter,1
38710678,38710678,FreddyAdu,"USA, europe, freddy_adu","Attitude is EVERYTHING, Never put a period where God put comma.",None,384507,199,3882,Fri May 08 17:56:35 +0000 2009,12,TRUE,5206,en,"{u'contributors': None, u'truncated': False, u'text': u""Wherever I end up next. It'll be with the thought of being somewhere I'll get good competitive games. Been lacking that the last few years."", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 829377336592257027, u'favorite_count': 188, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 38, u'id_str': u'829377336592257027', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Wed Feb 08 17:12:20 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",FALSE,FALSE,FALSE,Freddy Adu,0
14260960,14260960,JustinTrudeau,Papineau,Account run by the 23rd Prime Minister of Canada and staff��_ Compte g̩r̩ par le 23e premier ministre du Canada et personnel.,https://t.co/wbkAcy1QE7,2985240,956,10273,3/30/2008 21:04,62,TRUE,13677,en,"Status(contributors=None, truncated=False, text=u'To everyone celebrating Holi this week, have a fun, joyous &amp; colourful festival. Holi Hai! https://t.co/x0P6YkNbVM', is_quote_status=False, in_reply_to_status_id=None, id=841273851354988545, favorite_count=891, _api=<tweepy.api.API object at 0x104120390>, source=u'Twitter for iPhone', _json={u'contributors': None, u'truncated': False, u'text': u'To everyone celebrating Holi this week, have a fun, joyous &amp; colourful festival. Holi Hai! https://t.co/x0P6YkNbVM', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 841273851354988545, u'favorite_count': 891, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/x0P6YkNbVM', u'indices': [95, 118], u'expanded_url': u'http://pm.gc.ca/eng/news/2017/03/13/statement-prime-minister-canada-holi', u'display_url': u'pm.gc.ca/eng/news/2017/\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 256, u'id_str': u'841273851354988545', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Mon Mar 13 13:04:50 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, coordinates=None, entities={u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/x0P6YkNbVM', u'indices': [95, 118], u'expanded_url': u'http://pm.gc.ca/eng/news/2017/03/13/statement-prime-minister-canada-holi', u'display_url': u'pm.gc.ca/eng/news/2017/\u2026'}]}, in_reply_to_screen_name=None, id_str=u'841273851354988545', retweet_count=256, in_reply_to_user_id=None, favorited=False, source_url=u'http://twitter.com/download/iphone', geo=None, in_reply_to_user_id_str=None, possibly_sensitive=False, lang=u'en', created_at=datetime.datetime(2017, 3, 13, 13, 4, 50), in_reply_to_status_id_str=None, place=None, retweeted=False)",FALSE,FALSE,FALSE,Justin Trudeau,0
3262112372,3262112372,jakeborge,None,Mel is awesome,None,77,65,0,6/30/2015 19:52,22,FALSE,17,en,"{'retweet_count': 1, 'lang': 'en', 'retweeted': False, 'coordinates': None, 'created_at': 'Mon Feb 06 00:47:04 +0000 2017', 'entities': {'user_mentions': [], 'hashtags': [{'text': 'SuperBowl', 'indices': [52, 62]}, {'text': 'Falcons', 'indices': [63, 71]}, {'text': 'SuperBowlSunday', 'indices': [72, 88]}], 'urls': [], 'symbols': []}, 'geo': None, 'id': 828404608414388224, 'place': None, 'truncated': False, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id_str': None, 'in_reply_to_screen_name': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'contributors': None, 'in_reply_to_status_id': None, 'id_str': '828404608414388224', 'favorited': False, 'text': 'I could just feel that pick 6 coming. Thanks Brady. #SuperBowl #Falcons #SuperBowlSunday', 'favorite_count': 0}",TRUE,FALSE,FALSE,Jacob Borgerding,0
15835864,15835864,EmekaPatrick,"New York, NY","Creative, strategist, sapiens. NY native & world citizen. Convention bucker & disruption embracer. Human enthusiast, cultural connoisseur & life aficionado.",None,879,2238,31,8/13/2008 12:22,153,FALSE,2171,en,"Status(contributors=None, truncated=False, text=u'Win Our Email Marketing Bundle https://t.co/wF4bXbsfKU via @sumome', is_quote_status=False, in_reply_to_status_id=None, id=841417402311200769, favorite_count=0, _api=<tweepy.api.API object at 0x1014ef050>, source=u'Twitter Web Client', _json={u'contributors': None, u'truncated': False, u'text': u'Win Our Email Marketing Bundle https://t.co/wF4bXbsfKU via @sumome', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 841417402311200769, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 2290216609, u'indices': [59, 66], u'id_str': u'2290216609', u'screen_name': u'SumoMe', u'name': u'Sumo.com'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/wF4bXbsfKU', u'indices': [31, 54], u'expanded_url': u'http://giveaways.sumo.com/giveaways/stories-email-marketing-bundle/?lucky=44', u'display_url': u'giveaways.sumo.com/giveaways/stor\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'841417402311200769', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Mon Mar 13 22:35:16 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, coordinates=None, entities={u'symbols': [], u'user_mentions': [{u'id': 2290216609, u'indices': [59, 66], u'id_str': u'2290216609', u'screen_name': u'SumoMe', u'name': u'Sumo.com'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/wF4bXbsfKU', u'indices': [31, 54], u'expanded_url': u'http://giveaways.sumo.com/giveaways/stories-email-marketing-bundle/?lucky=44', u'display_url': u'giveaways.sumo.com/giveaways/stor\u2026'}]}, in_reply_to_screen_name=None, id_str=u'841417402311200769', retweet_count=0, in_reply_to_user_id=None, favorited=False, source_url=u'http://twitter.com', geo=None, in_reply_to_user_id_str=None, possibly_sensitive=False, lang=u'en', created_at=datetime.datetime(2017, 3, 13, 22, 35, 16), in_reply_to_status_id_str=None, place=None, retweeted=False)",TRUE,FALSE,TRUE,Emeka Patrick,0
2526900595,2526900595,epigen_papers,"Rennes, France",Chromatin & epigenetics paper feed from #Pubmed and #Arxiv - hear it here first! Comments & suggestions welcome. Also http://t.co/0Lque7l3ZD By @mariamdemidova,http://t.co/gekuYAnIhy,1419,1,61,5/27/2014 8:16,5,FALSE,32244,en,Pubmed: The Kingston Allergy Birth Cohort: Exploring parentally reported respiratory outcomes through the lens of? https://t.co/XtiMAXl89s,FALSE,FALSE,FALSE,epigenetics_papers,1
2563336933,2563336933,everywordisgay,None,Every word in the English language with the word gay in front. Posts every 20 minutes. Click this to get $10 credit for a server: https://t.co/xHHGhYKJLJ,https://t.co/xHHGhYKJLJ,60427,0,320,Thu Jun 12 12:28:30 +0000 2014,0,FALSE,68521,en,"{u'contributors': None, u'truncated': False, u'text': u'gay partisan', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 841022353811296256, u'favorite_count': 13, u'source': u'<a href=""http://thyox.in"" rel=""nofollow"">gaytxt</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 9, u'id_str': u'841022353811296256', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'tl', u'created_at': u'Sun Mar 12 20:25:29 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",TRUE,FALSE,FALSE,every word is gay,1
23648057,23648057,SeanKingston,��� WorldWide...,IN GOD I Trust.. Music is the way of Life!! New Music At https://t.co/ybgd63JmZN Show Bookings:https://t.co/Gj9kCZx9Cj,https://t.co/CR4sYkRhXT,3517571,855,24528,Tue Mar 10 20:24:51 +0000 2009,185,TRUE,23660,en,"{u'contributors': None, u'truncated': False, u'text': u'https://t.co/O1mnHtbb6h', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 839931309707382784, u'favorite_count': 47, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/SeanKingston/status/839931309707382784/photo/1', u'display_url': u'pic.twitter.com/O1mnHtbb6h', u'url': u'https://t.co/O1mnHtbb6h', u'media_url_https': u'https://pbs.twimg.com/media/C6gJCrZVAAA6dCM.jpg', u'id_str': u'839931272117944320', u'sizes': {u'large': {u'h': 1000, u'resize': u'fit', u'w': 1000}, u'small': {u'h': 680, u'resize': u'fit', u'w': 680}, u'medium': {u'h': 1000, u'resize': u'fit', u'w': 1000}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [0, 23], u'type': u'photo', u'id': 839931272117944320, u'media_url': u'http://pbs.twimg.com/media/C6gJCrZVAAA6dCM.jpg'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 7, u'id_str': u'839931309707382784', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'und', u'created_at': u'Thu Mar 09 20:10:04 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None, u'extended_entities': {u'media': [{u'expanded_url': u'https://twitter.com/SeanKingston/status/839931309707382784/photo/1', u'display_url': u'pic.twitter.com/O1mnHtbb6h', u'url': u'https://t.co/O1mnHtbb6h', u'media_url_https': u'https://pbs.twimg.com/media/C6gJCrZVAAA6dCM.jpg', u'id_str': u'839931272117944320', u'sizes': {u'large': {u'h': 1000, u'resize': u'fit', u'w': 1000}, u'small': {u'h': 680, u'resize': u'fit', u'w': 680}, u'medium': {u'h': 1000, u'resize': u'fit', u'w': 1000}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [0, 23], u'type': u'photo', u'id': 839931272117944320, u'media_url': u'http://pbs.twimg.com/media/C6gJCrZVAAA6dCM.jpg'}]}}",FALSE,FALSE,FALSE,SEAN KINGSTON �,0
28076276,28076276,jasonderulo,Top of the world!,New Single #Swalla available NOW Get it here _���_ُ_,https://t.co/HdbXWWesO7,3784246,15193,10243,Wed Apr 01 09:05:46 +0000 2009,2513,TRUE,14535,en,"{u'contributors': None, u'truncated': False, u'text': u'Miami Vice https://t.co/1ujpHYyOBR', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 840377678444167169, u'favorite_count': 369, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/jasonderulo/status/840377678444167169/video/1', u'display_url': u'pic.twitter.com/1ujpHYyOBR', u'url': u'https://t.co/1ujpHYyOBR', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/840376708125478912/pu/img/l6pptBxzT26UwuIf.jpg', u'id_str': u'840376708125478912', u'sizes': {u'large': {u'h': 540, u'resize': u'fit', u'w': 960}, u'small': {u'h': 191, u'resize': u'fit', u'w': 340}, u'medium': {u'h': 338, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [11, 34], u'type': u'photo', u'id': 840376708125478912, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/840376708125478912/pu/img/l6pptBxzT26UwuIf.jpg'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 110, u'id_str': u'840377678444167169', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'it', u'created_at': u'Sat Mar 11 01:43:46 +0000 2017', u'in_reply_to_status_id_str': None, u'place': {u'full_name': u'Los Angeles, CA', u'url': u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-118.668404, 33.704537999999999], [-118.15540900000001, 33.704537999999999], [-118.15540900000001, 34.337040999999999], [-118.668404, 34.337040999999999]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'3b77caf94bfc81fe', u'name': u'Los Angeles'}, u'extended_entities': {u'media': [{u'additional_media_info': {u'monetizable': False}, u'expanded_url': u'https://twitter.com/jasonderulo/status/840377678444167169/video/1', u'display_url': u'pic.twitter.com/1ujpHYyOBR', u'url': u'https://t.co/1ujpHYyOBR', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/840376708125478912/pu/img/l6pptBxzT26UwuIf.jpg', u'video_info': {u'aspect_ratio': [16, 9], u'duration_millis': 57208, u'variants': [{u'url': u'https://video.twimg.com/ext_tw_video/840376708125478912/pu/pl/N4sxBY2-nv-bmLAv.m3u8', u'content_type': u'application/x-mpegURL'}, {u'url': u'https://video.twimg.com/ext_tw_video/840376708125478912/pu/vid/320x180/NJzg8APj0v7dz06C.mp4', u'bitrate': 320000, u'content_type': u'video/mp4'}, {u'url': u'https://video.twimg.com/ext_tw_video/840376708125478912/pu/vid/640x360/Z0TzNgLu-XeNV-4T.mp4', u'bitrate': 832000, u'content_type': u'video/mp4'}]}, u'id_str': u'840376708125478912', u'sizes': {u'large': {u'h': 540, u'resize': u'fit', u'w': 960}, u'small': {u'h': 191, u'resize': u'fit', u'w': 340}, u'medium': {u'h': 338, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [11, 34], u'type': u'video', u'id': 840376708125478912, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/840376708125478912/pu/img/l6pptBxzT26UwuIf.jpg'}]}}",FALSE,FALSE,FALSE,Jason Derulo,0
2164140715,2164140715,D_Rock748,United States,Love call of duty and game a lot and have PS4 follow me on PS D_Rock748,None,9,21,0,Thu Jan 26 02:21:42 +0000 2017,19,FALSE,6,en,None,TRUE,FALSE,None,Devon,0
7.64E+17,7.64E+17,tyylleerrjjjjo,None,free follow courtesy of @dunblurs �_����,None,372,4815,0,Fri Aug 12 20:28:25 +0000 2016,15,FALSE,2,en,"{'truncated': False, 'entities': {'user_mentions': [{'id': 3293519600, 'name': 'rt pinned pls', 'indices': [3, 14], 'screen_name': 'agbestpic_', 'id_str': '3293519600'}, {'id': 4716649345, 'name': '_ِ�Dms_ِ�', 'indices': [42, 55], 'screen_name': 'DmsAndFollow', 'id_str': '4716649345'}], 'urls': [], 'hashtags': [{'text': 'KarolDmsPack1', 'indices': [71, 85]}], 'media': [{'type': 'photo', 'source_user_id': 3293519600, 'source_status_id_str': '764700749876064260', 'expanded_url': 'https://twitter.com/agbestpic_/status/764700749876064260/photo/1', 'source_user_id_str': '3293519600', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/CpzDQisW8AA3eSa.jpg', 'display_url': 'pic.twitter.com/18tbfOKvWh', 'media_url_https': 'https://pbs.twimg.com/media/CpzDQisW8AA3eSa.jpg', 'id_str': '764700725704323072', 'url': 'https://t.co/18tbfOKvWh', 'source_status_id': 764700749876064260, 'sizes': {'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'large': {'h': 720, 'w': 720, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'medium': {'h': 720, 'w': 720, 'resize': 'fit'}}, 'id': 764700725704323072}], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Wed Aug 31 00:39:34 +0000 2016', 'id_str': '770783050590543872', 'in_reply_to_user_id': None, 'retweeted_status': {'truncated': False, 'entities': {'user_mentions': [{'id': 4716649345, 'name': '_ِ�Dms_ِ�', 'indices': [26, 39], 'screen_name': 'DmsAndFollow', 'id_str': '4716649345'}], 'urls': [], 'hashtags': [{'text': 'KarolDmsPack1', 'indices': [55, 69]}], 'media': [{'type': 'photo', 'expanded_url': 'https://twitter.com/agbestpic_/status/764700749876064260/photo/1', 'sizes': {'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'large': {'h': 720, 'w': 720, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'medium': {'h': 720, 'w': 720, 'resize': 'fit'}}, 'media_url_https': 'https://pbs.twimg.com/media/CpzDQisW8AA3eSa.jpg', 'id_str': '764700725704323072', 'id': 764700725704323072, 'url': 'https://t.co/18tbfOKvWh', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/CpzDQisW8AA3eSa.jpg', 'display_url': 'pic.twitter.com/18tbfOKvWh'}], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Sun Aug 14 05:50:40 +0000 2016', 'id_str': '764700749876064260', 'in_reply_to_user_id': None, 'contributors': None, 'favorited': False, 'retweet_count': 3420, 'favorite_count': 106, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'extended_entities': {'media': [{'type': 'photo', 'expanded_url': 'https://twitter.com/agbestpic_/status/764700749876064260/photo/1', 'sizes': {'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'large': {'h': 720, 'w': 720, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'medium': {'h': 720, 'w': 720, 'resize': 'fit'}}, 'media_url_https': 'https://pbs.twimg.com/media/CpzDQisW8AA3eSa.jpg', 'id_str': '764700725704323072', 'id': 764700725704323072, 'url': 'https://t.co/18tbfOKvWh', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/CpzDQisW8AA3eSa.jpg', 'display_url': 'pic.twitter.com/18tbfOKvWh'}, {'type': 'photo', 'expanded_url': 'https://twitter.com/agbestpic_/status/764700749876064260/photo/1', 'sizes': {'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'large': {'h': 720, 'w': 720, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'medium': {'h': 720, 'w': 720, 'resize': 'fit'}}, 'media_url_https': 'https://pbs.twimg.com/media/CpzDQizWAAAUrKp.jpg', 'id_str': '764700725733621760', 'id': 764700725733621760, 'url': 'https://t.co/18tbfOKvWh', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/CpzDQizWAAAUrKp.jpg', 'display_url': 'pic.twitter.com/18tbfOKvWh'}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'lang': 'es', 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 764700749876064260, 'text': 'Quiero el pack de dms que @DmsAndFollow est�� sorteando #KarolDmsPack1. \n\n��ӕ��saved accs permitidas��ӕ�� https://t.co/18tbfOKvWh', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}, 'favorited': False, 'contributors': None, 'extended_entities': {'media': [{'type': 'photo', 'source_user_id': 3293519600, 'source_status_id_str': '764700749876064260', 'expanded_url': 'https://twitter.com/agbestpic_/status/764700749876064260/photo/1', 'source_user_id_str': '3293519600', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/CpzDQisW8AA3eSa.jpg', 'display_url': 'pic.twitter.com/18tbfOKvWh', 'media_url_https': 'https://pbs.twimg.com/media/CpzDQisW8AA3eSa.jpg', 'id_str': '764700725704323072', 'url': 'https://t.co/18tbfOKvWh', 'source_status_id': 764700749876064260, 'sizes': {'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'large': {'h': 720, 'w': 720, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'medium': {'h': 720, 'w': 720, 'resize': 'fit'}}, 'id': 764700725704323072}, {'type': 'photo', 'source_user_id': 3293519600, 'source_status_id_str': '764700749876064260', 'expanded_url': 'https://twitter.com/agbestpic_/status/764700749876064260/photo/1', 'source_user_id_str': '3293519600', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/CpzDQizWAAAUrKp.jpg', 'display_url': 'pic.twitter.com/18tbfOKvWh', 'media_url_https': 'https://pbs.twimg.com/media/CpzDQizWAAAUrKp.jpg', 'id_str': '764700725733621760', 'url': 'https://t.co/18tbfOKvWh', 'source_status_id': 764700749876064260, 'sizes': {'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'large': {'h': 720, 'w': 720, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'medium': {'h': 720, 'w': 720, 'resize': 'fit'}}, 'id': 764700725733621760}]}, 'retweet_count': 3420, 'favorite_count': 0, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'lang': 'es', 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 770783050590543872, 'text': 'RT @agbestpic_: Quiero el pack de dms que @DmsAndFollow est�� sorteando #KarolDmsPack1. \n\n��ӕ��saved accs permitidas��ӕ�� https://t.co/18tbfOKvWh', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}",TRUE,FALSE,FALSE,Free Follow (bio!),1
